tweet_body,states_id,hand_topic_id
"Grandpa Art found Nate at Columbus Junction Community Schools!  #hometown #iagov https://t.co/BkpgYpY758",16,1
"Title X family planning funding language restored in the budget! #neleg #nebraska https://t.co/Sd7TNN0zQJ",16,1
"Missed breakfast, but still saw Aunt Janice in the lunch room of Columbus Junction Community https://t.co/8cpTjIy5hT",16,6
"RT @JMShumway: #neleg just voted to remove Title X changes Planned Parenthood and rural family planning centers can keep receiving",16,6
"We havent met this goal in more than 15 years! Its time to fund our schools. https://t.co/DvAzJbJV6g https://t.co/ncaTBtt48G",16,6
"Fascinated in what kind of shelter you would like to stay in Secretary Carson. https://t.co/BZQmxHsPqy",16,6
"Iowans from across the state have been showing up to voice their strong support for ISEA and our public school https://t.co/eQ7GCZbStA",16,5
"RT @krittleman: Massive food allergies, hypothyroid, 2 kids, a miscarriage, and I used to struggle with depression &amp; anxiety.",16,5
"Our state treasurer has said time &amp; time again that IPERS is strong &amp; secure. This is the time to make sure your https://t.co/bDtV6iyZ1N",16,6
"RT @CitizenKayS: I have 17 yr old daughter with depression - she now has 2 pre-existing conditions, because she is also",16,6
"Nates been passionate about education as a state senator &amp; educator. As governor, hell keep fighting so Iowa https://t.co/c3IAghHuJ7",16,16
"RT @kr_cornett: Cancer survivor &amp; voter. I wont forget the names of the leaders that lacked the courage to do the right thing",16,16
"Nate believes every student should be able to pursue the education needed for them to reach their full https://t.co/SBgtFDBnuh",16,6
"RT @emofuccass: Anxiety Disorder. Depressive Disorder. Polycystic Ovaries. #IamAPreExisitingCondition",16,6
"Making sure Iowa is a world leader in education at every level is important to our states future. https://t.co/Kr5aAiCfWu",16,5
"RT @GOVERNING: No politics is local: How Americas culture war consumed Omahas race for mayor, which will be decided Tuesday",16,5
"Nate enjoyed speaking with Third Congressional District Dems in Atlantic today. Democrats across Iowa are https://t.co/ZNx1kIwJY1",16,6
"RT @RonnieDGreen: 3,100 grads this weekend from 250 Nebraska communities, 42 US states, &amp; 52 countries around the world.  Changing the",16,6
"Nate was greeted by an enthusiastic crowd of supporters in Keokuk today. More momentum as we build for victory in https://t.co/E1t6NSJNEO",16,6
"RT @Nebraskagov: Beautiful day to explore the #NE State Capital and the Centennial Mall. https://t.co/UK2nSSBStp",16,6
"Im so proud of Andrea and her work to preserve and promote our natural resources. Thanks for speaking for me in https://t.co/RwgqwiiVu5",16,6
"Well thats no fun. https://t.co/C5mZ9EUhMp",16,6
"Great discussion in Ft. Madison with folks ready to #RunWithNate and fight for the soul of our state. #iagov https://t.co/nYB3xXBRqv",16,7
"RT @DailyKerouac: I saw that my life was a vast glowing empty page and I could do anything I wanted.",16,7
"What a welcome in Burlington! Thanks to all who came out to support #TeamBoulton tonight. Des Moines County is https://t.co/wuE8RlrGzR",16,1
"RT @EdwinCBPP: By 26, Medicaid $ cut = 24% relative to current law. No way states can compensate w/o big cuts to coverage. CBO agrees:",16,1
"Catch Nate and Sen. @ChazAllen2013 at the John L. Lewis parade in Lucas at 11 today as we start Labor Day weekend https://t.co/Bl1MT5hGx8",16,5
"@ZiplineMarcus @NebraskaAnna @Patty4Nebraska @SenLauraEbke @nebraskabrewers Proud to support!!",16,5
"We had a fun time in Lucas for the John L. Lewis celebration. Thanks to Sen. @ChazAllen2013 and everyone who https://t.co/Z1ov6jjTHB",16,5
"Proud to support @nebraskabrewers! https://t.co/62IY0QOK91",16,5
"Nate enjoyed todays NewBo Half Marathon in Cedar Rapids. Join us Saturday in Shenandoah after the Wabash https://t.co/YbvLZnW8vs",16,3
"RT @AbbyJBurke: TY @Adam_Morfeld and Sen Walz for advocating for children by opposing lb651.  This is not a solution for increasing Ss",16,3
"Andrea and Nate thanked supporters and met a few new ones at the Clinton Labor Picnic. Always good to https://t.co/lnt5ULRtEF",16,9
"RT @ritagbennett: @Adam_Morfeld Thank you for promoting informed, professional approach to improving students reading proficiency with",16,9
"In a year of attacks on working Iowans, #TeamBoulton proudly stood with our friends in the labor movement https://t.co/NKqUuggsTo",16,5
"RT @aaronplasLCS: @Adam_Morfeld Thank you for saying the #neleg should talk to educators that have devoted their life to kids when making",16,5
"Nate delivered a strong message of perseverance at the Iowa City #LaborDay Picnic. #TeamBoulton signed up some https://t.co/9SuofKoc3B",16,9
"RT @kylegriffin1: 20 Attorneys General are calling for an independent special counsel after Trumps firing of James Comey.",16,9
"Nate rounded out his day in Atlantic at the Cass Co. Fundraiser. Dems here are ready to work hard to win in https://t.co/aaLIZSaItJ",16,6
"And the 105th Nebraska Legislature, 1st Session, is adjourned Sine Die! #Nebraska #Neleg https://t.co/xIY0W6sPg9",16,6
"RT @ProgressIowa: This is a fight for the soul of Iowa. - @NateBoulton #IACornFeed",16,0
"RT @unmc: To do in the next 5 years what would typically take 10 years. Its totally within our capacity to do that. - @JoeBiden",16,0
"People are fired up to fight for the soul of our state and #RunWithNate at the @ProgressIowa #IACornfeed! #iagov https://t.co/q5CUOBOUYc",16,0
"Thanks for coming out!! https://t.co/SrFmObKW7F",16,0
"The shock felt 16 years ago was outmatched by the resolve that followed. We must never forget what we can achieve https://t.co/9fPazgNruG",16,2
"@singerlou @neappleseed How is it not true? I already do, and in my actions and votes unlike a lot of elected officials in Nebraska and D.C.",16,2
"I fought against this agenda in the Senate. Now, I stand with our public workers facing unfair elections set up https://t.co/V24sGejLQM",16,1
"@singerlou @neappleseed So... how is this untrue? Can you please provide data and facts to disprove the https://t.co/6M465dP2XF",16,1
"Working families across Iowa deserve a champion in the office. I be more honored to have https://t.co/yWncb75BKj",16,12
"@singerlou @neappleseed Ok, here you go: https://t.co/lFBvFQvw07 - first link on the front page. Consider me https://t.co/Yv5ulXtWl4",16,12
"Dont forget to vote in your school board election today! Polls are open until 8:00 p.m. https://t.co/2TJv80hUAA",16,12
"RT @redcloud_scribe: Column today: HBO got beat for one of journalisms top prizes this yr. So did Nat Geo. 
The winner? 11 UNL students.",16,12
"Check out our campus leaders at Grinnell! Head #Back2SchoolwithBoulton and find a campus club at your https://t.co/0xhCnzRE8A",16,3
"Yup. Making sure our working poor &amp; middle class has affordable healthcare over major tax breaks for the rich is https://t.co/pWUUKmudAV",16,3
"As a SE Iowan, Ill ensure every corner of our state is supported, from rural towns to urban cities. - https://t.co/vvdVPOcZuW",16,1
"RT @ACLUofNE: Thanks to Sen. McCollister, Sen. @mikehilgers, @SenBLindstrom, Sen. @Adam_Morfeld and Sen. Wishart (@NebraskaAnna). #neleg",16,1
"Nate fired up the crowd at todays @DaveForIowa fundraiser. Eastern Iowans are energized and ready for new https://t.co/dq8RkbyX0C",16,1
"Yeah, because thats naturally something you would joke about with  the Federal Bureau of Investigation Director. https://t.co/PFQTnm45y0",16,1
"Nate spoke to the central Iowa Prime Timers at McHenry Park today. Excellent discussion with some new supporters https://t.co/Vqx5aBSLnI",16,5
"RT @nytimes: What turned the British election? Maybe the youth vote.
https://t.co/z4jy88IZGK",16,5
"Nate finished the day at a fundraiser for Sen. @ChazAllen2013 in Newton. Nate returns to Newton on Tuesday to https://t.co/WtidY6adWc",16,0
"Actually, the only reason it is collapsing is because you and the Republicans have undermined and starved it https://t.co/cMtjznQCQQ",16,0
"Its insult to injury as Gov. Reynolds brags about results that had nothing to do with their attack on workers.-NB https://t.co/wAceIDIVlH",16,5
"Causing 23 million people to lose healthcare is one hell of a way to rescue the American people. https://t.co/mIC08rFjer",16,5
".@KimReynoldsIA is holding a press conference this morning. Will she continue to prioritize massive corporations over Iowans? #iagov",16,1
"Proud to have introduce and passed the law to make this happen. Anne is an incredible advocate! https://t.co/HmFo2p9IVc",16,1
"@KimReynoldsIA Fewer services, delayed prescriptions, and concerned providers means privatized Medicaid failed. https://t.co/IJtKcmE4DC",16,3
"Every time I read a disingenuous post from @POTUS and @VP boasting about taking healthcare away from working https://t.co/CYfAFJ6LEj",16,3
"@KimReynoldsIA In her first address, @KimReynoldsIA said she wanted to improve education. Is rolling back https://t.co/Sd723pSXHN",16,6
"LB 173 (LGBT non discrimination legis.) just passed unanimously in the Youth Unicameral Legislature just now. Its time adults get with it.",16,6
"@KimReynoldsIA On LBGTQ issues, @KimReynoldsIA has said of policies is the answer. Is this true for all civil rights?",16,2
"RT @cloverfrederick: So proud of my daughter and her peers at Youth Unicam this week. https://t.co/nZNlcHErXs",16,2
"@KimReynoldsIA the new reproductive health network that was promised after defunding @PPHeartland? Iowa https://t.co/WP2MjrIKKW",16,3
"RT @jpcaruso: @Adam_Morfeld Senator Joey Caruso was proud to take a stand to support equality for all. https://t.co/e2sTduvZx4",16,3
"@KimReynoldsIA How will we recruit and retain essential workers if @KimReynoldsIA keeps denying thousands of https://t.co/3TpjPfDqme",16,5
"RT @ACLU: We couldnt agree more. Throwing 20 million Americans off insurance and gutting Medicaid is, in fact, mean.",16,5
"@KimReynoldsIA .@KimReynoldsIA says fewer bargaining rights will balance budgets. What wage and benefit cuts are https://t.co/VlZlbizGMC",16,5
"Met yet another hardworking young LGBT Nebraskan yesterday who was fired solely for being gay. Dont tell me this doesnt happen. #equality",16,5
"@KimReynoldsIA Its just wrong for @KimReynoldsIA to insult injured workers by falsely bragging benefit cuts https://t.co/QSte4aH1eb",16,5
"RT @kairyssdal: Fact check: there was a celebration in the Rose Garden. https://t.co/EYeV1JA58o",16,5
"@KimReynoldsIA After closing two of our four mental health institutes, when will we see @KimReynoldsIAs plan for https://t.co/K3b3VFwnzK",16,3
"Excellent, now can we work together to provide affordable healthcare to the Nebraskans who will build those bridges? https://t.co/PwXsF0dBIW",16,3
"@KimReynoldsIA Will @KimReynoldsIA continue to put off decisions about a special session to address the budget https://t.co/6nWjVC8LRK",16,1
"Thats the new excuse thats in vogue in Lincoln for not voting for LGBT non-discrim. laws: Everything above https://t.co/6AELrsKvfv",16,1
"Iowa State students are ready to #runwithnate! Head #Back2SchoolwithBoulton - join a club on campus! #CycloneProud https://t.co/Xb3dv7dCoY",16,20
"RT @StaceyHScholl: @SOTSMerrill on culture clash of cyber intelligence (secretive) &amp; election admin (transparent). Voters struggle to",16,20
"Hard-working Iowans shouldnt have to pay higher property taxes to make up for corporate tax giveaways. - NB #iagov https://t.co/64imiFyBn0",16,1
"RT @UnderhillWendy: Sen. Murante says paying for voting tech is a state issue, not just a local issue #NCSLElections",16,1
"The Iowa GOP may be running attack ads across Iowa, but I know where I stand. Are you with https://t.co/fpJOsQVYU9",16,1
"RT @StaceyHScholl: Making history cool. #georgewashington #patrickhenry and #thomasjefferson #NCSLElections https://t.co/e6fsmJJvPJ",16,1
"Nate visited with the APWU Retirees this morning, then travelled Eastern Iowa to support @Kirsten_RM https://t.co/bq1evxWeLH",16,1
"This tweet is literally timeless. https://t.co/dTG4RDPCDy",16,1
"Nates watching the briefing online after being barred from the room by @IAGovernor staff. Watch his response at https://t.co/ogVr6fRN2o",16,1
"RT @neappleseed: The Millard Public Schools superintendent writes in @OWHopinion cuts to schools are harming our students.",16,1
"Watch Nates response to the budget briefing meeting in about 5 minutes. https://t.co/Dnub60fIIO",16,0
"Denver Elections Director @AmberMcReynolds talking about the need for policy AND technology innovation in https://t.co/FNDW5AW09x",16,0
"Iowans need a leader who they can trust to have their back, not throw workers under the bus. - NB #iapolitics https://t.co/CGDvtqLgwf",16,20
"Legit stuff going on at @DenverElections on election accessibility, such as mobile voting centers! Well https://t.co/MTGfDJztPr",16,20
"We must do all we can to prevent injuries for those who put their bodies at risk for economic progress in Iowa. - NB https://t.co/8fJ7DWW7eX",16,1
"My 16 year old sister just now: No ballot selfie? No voting for me! #ballotselfies #freetheselfie",16,1
"As an attorney, Ive represented USW Local 8581 and Im relieved to hear that the three injured members have been released from care.",16,1
